k,l,u,v,rho,cluster,frame
125,82,2908.49,1656.02,-3.61018,23,12
126,82,2929.51,1656.88,-3.87817,23,12
120,92,2800.79,1868.97,-3.9155,32,12
121,92,2821.66,1868.56,-3.15509,32,12
121,93,2811.44,1886.69,-3.6475,32,12
121,94,2821.37,1906.26,-3.15509,32,12
122,95,2833.37,1926.59,-3.9155,32,12
122,94,2843.03,1906.44,-3.6475,32,12
123,94,2864.6,1907.05,-3.9155,32,12
123,93,2853.63,1887.66,-3.15509,32,12
124,93,2875.41,1888.43,-3.6475,32,12
124,94,2885.78,1906.36,-3.15509,32,12
125,95,2896.99,1925.97,-3.9155,32,12
125,94,2907.32,1906.82,-3.6475,32,12
126,93,2918.46,1887.79,-3.15509,32,12
126,94,2928.79,1906.91,-3.9155,32,12
126,95,2917.3,1924.38,-3.15509,32,12
125,96,2906.85,1942.83,-3.6475,32,12
125,97,2896.66,1962.13,-3.9155,32,12
124,96,2885.69,1942.77,-3.15509,32,12
124,97,2875.45,1961.77,-3.6475,32,12
123,97,2853.65,1961.62,-3.15509,32,12
123,98,2865.51,1980.88,-3.9155,32,12
122,98,2843.35,1980.61,-3.6475,32,12
121,98,2821.41,1980.36,-3.15509,32,12
122,99,2833.55,1998.85,-3.9155,32,12
122,100,2843.8,2017.13,-3.6475,32,12
123,100,2866.53,2017.69,-3.9155,32,12
123,99,2853.6,1999.07,-3.15509,32,12
124,99,2875.44,1999.43,-3.6475,32,12
124,98,2885.69,1980.38,-3.15509,32,12
125,99,2896.51,2000.12,-3.9155,32,12
125,100,2907.7,2018.96,-3.6475,32,12
126,99,2917.64,1999.66,-3.15509,32,12
125,98,2906.63,1980.79,-3.6475,32,12
126,97,2917.17,1961.49,-3.15509,32,12
124,100,2886.8,2017.34,-3.15509,32,12
122,97,2833.74,1962.27,-3.9155,32,12
121,96,2821.42,1942.84,-3.15509,32,12
122,96,2843.33,1943,-3.6475,32,12
123,96,2865.54,1943.5,-3.9155,32,12
123,95,2853.61,1924.99,-3.15509,32,12
124,95,2875.25,1925.38,-3.6475,32,12
121,97,2811.4,1961.93,-3.6475,32,12
120,96,2802.15,1943.93,-3.9155,32,12
120,95,2789.28,1925.23,-3.15509,32,12
121,95,2811.09,1925.65,-3.6475,32,12
121,46,2827.34,936.256,-3.05539,5,12
122,46,2848.15,936.204,-3.5478,5,12
123,46,2869.82,936.978,-3.8158,5,12
123,45,2858.01,917.208,-3.05539,5,12
123,44,2868.81,897.436,-3.8158,5,12
124,45,2879.53,916.454,-3.5478,5,12
125,45,2901.05,918.254,-3.8158,5,12
124,44,2889.57,898.729,-3.05539,5,12
125,44,2910.99,899.457,-3.5478,5,12
126,45,2921.3,917.321,-3.05539,5,12
126,46,2932.28,936.713,-3.8158,5,12
125,46,2911.08,936.056,-3.5478,5,12
125,47,2901.33,955.278,-3.8158,5,12
124,46,2889.57,935.525,-3.05539,5,12
124,47,2879.41,954.491,-3.5478,5,12
123,48,2869.55,973.673,-3.8158,5,12
123,47,2857.96,954.187,-3.05539,5,12
122,48,2848.15,973.369,-3.5478,5,12
123,49,2857.96,989.681,-3.05539,5,12
124,49,2879.39,989.909,-3.5478,5,12
125,49,2901.36,990.091,-3.8158,5,12
124,48,2889.55,972.643,-3.05539,5,12
125,48,2911.07,972.883,-3.5478,5,12
126,47,2921.31,954.113,-3.05539,5,12
126,48,2932.26,973.39,-3.8158,5,12
127,47,2942.29,954.425,-3.5478,5,12
127,49,2942.06,990.318,-3.5478,5,12
126,50,2932.64,1009.38,-3.8158,5,12
124,43,2879.01,880.449,-3.5478,5,12
123,43,2857.6,879.671,-3.05539,5,12
122,44,2847.86,898.531,-3.5478,5,12
121,60,2824.66,1221.12,-3.05641,14,12
122,59,2836.28,1202.31,-3.81682,14,12
122,60,2846.25,1220.22,-3.54882,14,12
123,61,2856.37,1239.44,-3.05641,14,12
123,62,2868.25,1259.24,-3.81682,14,12
122,62,2846.28,1258.43,-3.54882,14,12
122,63,2836.64,1278.36,-3.81682,14,12
121,62,2824.7,1258.3,-3.05641,14,12
121,64,2824.86,1294.46,-3.05641,14,12
122,64,2846.49,1294.29,-3.54882,14,12
123,64,2868.48,1294.37,-3.81682,14,12
123,65,2856.29,1312.53,-3.05641,14,12
124,65,2877.98,1312.68,-3.54882,14,12
125,65,2899.97,1312.8,-3.81682,14,12
124,64,2888.33,1294.26,-3.05641,14,12
125,64,2909.75,1294.21,-3.54882,14,12
126,65,2919.87,1312.87,-3.05641,14,12
126,66,2931.35,1332.28,-3.81682,14,12
126,67,2920.35,1350.76,-3.05641,14,12
125,66,2909.95,1331.54,-3.54882,14,12
124,66,2888.38,1331,-3.05641,14,12
127,65,2941.11,1313.19,-3.54882,14,12
126,64,2930.11,1294.44,-3.81682,14,12
127,63,2940.59,1276.55,-3.54882,14,12
127,62,2950.85,1257.04,-3.05641,14,12
126,62,2930.4,1258.16,-3.81682,14,12
127,61,2941.09,1239.33,-3.54882,14,12
126,61,2920.13,1239.48,-3.05641,14,12
125,62,2909.78,1258.3,-3.54882,14,12
125,63,2899.91,1277.77,-3.81682,14,12
124,62,2888.23,1257.97,-3.05641,14,12
124,63,2877.95,1276.9,-3.54882,14,12
123,63,2856.29,1276.65,-3.05641,14,12
124,61,2877.88,1239.72,-3.54882,14,12
123,60,2867.55,1220,-3.81682,14,12
123,59,2856.67,1201.96,-3.05641,14,12
124,60,2888.33,1220.95,-3.05641,14,12
125,61,2899.28,1240.2,-3.81682,14,12
125,60,2909.98,1221.85,-3.54882,14,12
126,63,2920.02,1276.44,-3.05641,14,12
133,98,3104.15,1990.41,-3.15136,33,12
133,99,3093.04,2009.33,-3.64377,33,12
133,100,3104.67,2028.81,-3.15136,33,12
134,99,3115.12,2008.15,-3.91177,33,12
134,100,3126.22,2027.75,-3.64377,33,12
134,101,3115.95,2046.82,-3.91177,33,12
133,101,3094.04,2046.49,-3.64377,33,12
133,102,3104.87,2065.32,-3.15136,33,12
134,103,3115.85,2084.51,-3.91177,33,12
134,102,3125.55,2065.06,-3.64377,33,12
135,102,3147.67,2065.67,-3.91177,33,12
135,101,3136.54,2046.29,-3.15136,33,12
136,101,3157.39,2046.33,-3.64377,33,12
137,101,3179.36,2047.1,-3.91177,33,12
138,101,3200.69,2046.56,-3.15136,33,12
137,102,3189.31,2065.05,-3.64377,33,12
138,103,3200.8,2083.82,-3.15136,33,12
137,104,3189.35,2102.29,-3.64377,33,12
138,105,3200.83,2121.44,-3.15136,33,12
137,105,3179.48,2121.45,-3.91177,33,12
136,105,3157.22,2120.97,-3.64377,33,12
136,104,3168.58,2102.57,-3.15136,33,12
136,103,3157.43,2083.72,-3.64377,33,12
136,102,3168.57,2065.02,-3.15136,33,12
135,104,3147.12,2102.84,-3.91177,33,12
135,103,3136.51,2083.8,-3.15136,33,12
134,104,3125.55,2102.33,-3.64377,33,12
135,105,3136.53,2121.17,-3.15136,33,12
133,104,3104.81,2102.64,-3.15136,33,12
133,105,3093.29,2120.66,-3.64377,33,12
136,106,3168.38,2138.48,-3.15136,33,12
138,106,3211.94,2139.55,-3.91177,33,12
138,104,3209.99,2103.03,-3.91177,33,12
139,104,3232.37,2102.16,-3.15136,33,12
137,100,3189.24,2029.22,-3.64377,33,12
138,100,3211.75,2030.46,-3.91177,33,12
138,99,3201.17,2010.79,-3.15136,33,12
136,100,3168.46,2028.77,-3.15136,33,12
135,100,3147.08,2029.66,-3.91177,33,12
135,99,3136.51,2010.02,-3.15136,33,12
134,98,3124.8,1990.92,-3.64377,33,12
136,99,3157.34,2010.52,-3.64377,33,12
133,118,3103.62,2390.25,-3.15465,42,12
134,119,3114.69,2409.49,-3.91505,42,12
134,118,3124.53,2389.27,-3.64706,42,12
135,119,3135.53,2408.94,-3.15465,42,12
135,120,3146.55,2428.45,-3.91505,42,12
134,120,3124.41,2427.74,-3.64706,42,12
134,121,3114.3,2447.31,-3.91505,42,12
133,120,3103.59,2427.91,-3.15465,42,12
133,119,3092.48,2409.15,-3.64706,42,12
135,121,3135.6,2446.6,-3.15465,42,12
136,121,3156.56,2446.57,-3.64706,42,12
136,120,3167.94,2427.76,-3.15465,42,12
137,121,3178.5,2447.21,-3.91505,42,12
137,120,3188.45,2427.72,-3.64706,42,12
138,119,3200.12,2408.99,-3.15465,42,12
137,118,3188.38,2390.26,-3.64706,42,12
138,117,3200.16,2371.7,-3.15465,42,12
139,117,3220.56,2370.88,-3.64706,42,12
138,118,3209.4,2389.79,-3.91505,42,12
139,118,3231.78,2389.52,-3.15465,42,12
139,119,3219.6,2408.04,-3.64706,42,12
139,120,3231.64,2427.4,-3.15465,42,12
139,121,3219.51,2446.58,-3.64706,42,12
139,122,3232.04,2464.69,-3.15465,42,12
138,122,3209.15,2465,-3.91505,42,12
139,123,3220.68,2483.53,-3.64706,42,12
138,123,3199.48,2481.66,-3.15465,42,12
138,124,3210.5,2502,-3.91505,42,12
137,124,3189.02,2502.09,-3.64706,42,12
137,123,3178.55,2482.72,-3.91505,42,12
136,123,3156.81,2482.41,-3.64706,42,12
136,124,3168.26,2501.56,-3.15465,42,12
135,122,3146.67,2463.67,-3.91505,42,12
134,122,3124.54,2463.63,-3.64706,42,12
135,123,3135.53,2482.73,-3.15465,42,12
136,122,3168.06,2464.34,-3.15465,42,12
137,122,3188.39,2463.92,-3.64706,42,12
138,121,3199.96,2446.31,-3.15465,42,12
138,120,3209.33,2428.15,-3.91505,42,12
137,119,3178.27,2409.73,-3.91505,42,12
136,118,3167.93,2390.27,-3.15465,42,12
136,117,3156.33,2371.52,-3.64706,42,12
135,118,3146.49,2390.86,-3.91505,42,12
135,117,3135.64,2371.47,-3.15465,42,12
136,119,3156.45,2408.97,-3.64706,42,12
136,116,3168.14,2354.01,-3.15465,42,12
134,52,3128.88,1059.26,-3.39381,6,12
135,53,3139.72,1077.75,-2.9014,6,12
134,54,3129.24,1095.33,-3.39381,6,12
135,54,3150.61,1094.8,-3.6618,6,12
135,55,3139.98,1113.57,-2.9014,6,12
136,55,3160.12,1112.65,-3.39381,6,12
137,55,3181.77,1112.98,-3.6618,6,12
136,56,3170.89,1131.34,-2.9014,6,12
137,56,3191.39,1130.98,-3.39381,6,12
138,57,3202.82,1149.59,-2.9014,6,12
138,56,3212.66,1129.46,-3.6618,6,12
139,57,3223.59,1149.15,-3.39381,6,12
139,58,3234.22,1168.68,-2.9014,6,12
139,56,3233.81,1131.52,-2.9014,6,12
139,55,3222.34,1112.59,-3.39381,6,12
139,54,3233.81,1094.49,-2.9014,6,12
138,54,3212.68,1094.64,-3.6618,6,12
137,54,3191.51,1094.41,-3.39381,6,12
138,55,3202.66,1113.02,-2.9014,6,12
136,54,3170.96,1094.68,-2.9014,6,12
136,53,3159.97,1077.16,-3.39381,6,12
137,53,3181.5,1078.08,-3.6618,6,12
136,52,3170.99,1058.97,-2.9014,6,12
136,51,3159.95,1040.69,-3.39381,6,12
137,51,3181.55,1041.1,-3.6618,6,12
136,50,3171.18,1022.24,-2.9014,6,12
138,51,3202.63,1040.65,-2.9014,6,12
138,52,3212.54,1059.67,-3.6618,6,12
139,52,3234.23,1059.05,-2.9014,6,12
139,53,3222.6,1077.11,-3.39381,6,12
140,53,3242.71,1076.68,-3.6618,6,12
138,53,3202.69,1077.31,-2.9014,6,12
137,52,3191.38,1058.77,-3.39381,6,12
140,55,3242.58,1113.03,-3.6618,6,12
134,65,3115.81,1323.62,-3.77089,15,12
134,66,3127.31,1343.26,-3.50289,15,12
135,67,3138.77,1362.72,-3.01049,15,12
135,66,3148.69,1342.57,-3.77089,15,12
136,67,3159.21,1362.88,-3.50289,15,12
136,66,3170.32,1344.16,-3.01049,15,12
137,67,3180.83,1363.54,-3.77089,15,12
138,67,3202.07,1362.82,-3.01049,15,12
138,68,3212.27,1382.05,-3.77089,15,12
139,68,3233.74,1381.32,-3.01049,15,12
137,68,3190.83,1381.16,-3.50289,15,12
137,69,3181.14,1400.62,-3.77089,15,12
136,68,3170.15,1380.97,-3.01049,15,12
136,69,3159.24,1399.58,-3.50289,15,12
136,70,3170.21,1417.03,-3.01049,15,12
137,71,3180.95,1435.51,-3.77089,15,12
136,71,3159.21,1435.22,-3.50289,15,12
136,72,3170.19,1453.88,-3.01049,15,12
137,73,3181.77,1471.35,-3.77089,15,12
135,70,3149.52,1417.25,-3.77089,15,12
134,70,3128.17,1417.27,-3.50289,15,12
135,71,3138.85,1435.62,-3.01049,15,12
135,69,3138.74,1399.96,-3.01049,15,12
134,68,3127.94,1381.35,-3.50289,15,12
135,68,3149.59,1382.24,-3.77089,15,12
137,70,3190.9,1416.83,-3.50289,15,12
138,70,3212.16,1416.98,-3.77089,15,12
138,71,3201.68,1434.21,-3.01049,15,12
138,72,3212.27,1454.08,-3.77089,15,12
138,69,3202.11,1399.68,-3.01049,15,12
137,66,3190.98,1344.98,-3.50289,15,12
136,65,3158.73,1325.43,-3.50289,15,12
135,65,3138.13,1324.71,-3.01049,15,12
134,82,3126.47,1666.03,-3.56398,24,12
135,83,3137.65,1685.84,-3.07157,24,12
135,84,3148.41,1705.43,-3.83198,24,12
136,83,3158.22,1685.72,-3.56398,24,12
136,82,3169.59,1666.97,-3.07157,24,12
137,83,3179.65,1686.41,-3.83198,24,12
138,83,3201.43,1685.84,-3.07157,24,12
137,84,3189.96,1704.27,-3.56398,24,12
136,84,3167.8,1703.76,-3.07157,24,12
137,85,3180.09,1722.03,-3.83198,24,12
136,85,3158.3,1721.59,-3.56398,24,12
136,86,3169.48,1740.46,-3.07157,24,12
136,87,3158.31,1758.87,-3.56398,24,12
137,87,3180.07,1759.13,-3.83198,24,12
137,86,3190.08,1740.27,-3.56398,24,12
138,87,3201.4,1758.98,-3.07157,24,12
137,88,3190.1,1777.35,-3.56398,24,12
138,89,3201.68,1796.56,-3.07157,24,12
137,90,3190.47,1814.51,-3.56398,24,12
137,89,3181.12,1795.3,-3.83198,24,12
136,89,3158.59,1794.9,-3.56398,24,12
136,88,3169.4,1777.56,-3.07157,24,12
138,90,3211.67,1814.57,-3.83198,24,12
139,90,3233.43,1815.46,-3.07157,24,12
139,89,3221.95,1796.69,-3.56398,24,12
139,88,3232.87,1777.86,-3.07157,24,12
139,87,3220.99,1758.87,-3.56398,24,12
139,86,3232.85,1740.33,-3.07157,24,12
139,85,3221.34,1721.46,-3.56398,24,12
138,86,3210.89,1740.4,-3.83198,24,12
138,85,3201.33,1721.85,-3.07157,24,12
138,84,3211.49,1704.91,-3.83198,24,12
139,84,3233.2,1704.24,-3.07157,24,12
139,83,3222.53,1686.37,-3.56398,24,12
138,88,3210.96,1778.1,-3.83198,24,12
135,86,3148.59,1740.66,-3.83198,24,12
134,86,3126.76,1740.4,-3.56398,24,12
135,87,3137.74,1759.14,-3.07157,24,12
135,85,3137.7,1721.95,-3.07157,24,12
134,84,3126.49,1704.45,-3.56398,24,12
134,85,3117.19,1722.66,-3.83198,24,12
135,82,3148.35,1666.97,-3.83198,24,12
145,122,3384.86,2473.6,-3.13643,43,12
146,123,3396.3,2492.72,-3.89684,43,12
145,123,3374.53,2492.43,-3.62884,43,12
145,124,3385.65,2511.3,-3.13643,43,12
146,125,3396.67,2531.47,-3.89684,43,12
146,124,3406.05,2511.94,-3.62884,43,12
147,124,3428.21,2511.59,-3.89684,43,12
147,125,3417.06,2530.55,-3.13643,43,12
147,126,3427.88,2550.37,-3.89684,43,12
148,125,3437.83,2530.54,-3.62884,43,12
149,125,3459.84,2531.6,-3.89684,43,12
148,124,3448.92,2511.78,-3.13643,43,12
148,123,3437.74,2493.47,-3.62884,43,12
148,122,3448.83,2474.63,-3.13643,43,12
147,122,3426.33,2475.27,-3.89684,43,12
147,121,3416.45,2456.07,-3.13643,43,12
146,122,3405.46,2474.21,-3.62884,43,12
147,123,3417.04,2493.09,-3.13643,43,12
149,123,3459.28,2494.45,-3.89684,43,12
150,123,3481.14,2493.43,-3.13643,43,12
150,124,3491.15,2512.98,-3.89684,43,12
150,125,3481.18,2530.68,-3.13643,43,12
149,126,3470.87,2549.79,-3.62884,43,12
148,126,3449.01,2549.22,-3.13643,43,12
148,127,3437.8,2566.66,-3.62884,43,12
148,128,3449.08,2585.7,-3.13643,43,12
149,127,3459.58,2566.7,-3.89684,43,12
150,127,3481.24,2566.93,-3.13643,43,12
150,128,3490.93,2585.89,-3.89684,43,12
149,129,3460.7,2603.78,-3.89684,43,12
148,129,3438.1,2603.36,-3.62884,43,12
148,130,3449.31,2622.59,-3.13643,43,12
149,130,3471.88,2623.22,-3.62884,43,12
150,130,3492.63,2624.18,-3.89684,43,12
151,131,3503.6,2642.24,-3.62884,43,12
147,128,3427.95,2584.79,-3.89684,43,12
146,128,3405.94,2584.73,-3.62884,43,12
147,127,3417.1,2566.89,-3.13643,43,12
146,126,3406.03,2549.45,-3.62884,43,12
145,126,3385.43,2549.49,-3.13643,43,12
145,125,3375.1,2530.58,-3.62884,43,12
145,128,3385.19,2585.51,-3.13643,43,12
149,122,3470.68,2475.81,-3.62884,43,12
157,55,3654.19,1118.78,-2.06255,17,11
157,56,3662.35,1134.95,-1.57014,17,11
158,56,3680.97,1134.88,-2.06255,17,11
159,57,3689.8,1151.08,-1.57014,17,11
158,57,3671.15,1150.41,-2.33055,17,11
157,57,3654.08,1151.51,-2.06255,17,11
159,56,3697.72,1135.27,-2.33055,17,11
159,55,3689.89,1118.84,-1.57014,17,11
158,55,3671.35,1119.37,-2.33055,17,11
157,40,3663.55,815.919,-1.71061,8,11
158,40,3682.18,815.811,-2.20301,8,11
158,41,3672.47,832.064,-2.47101,8,11
159,41,3691.18,831.885,-1.71061,8,11
158,42,3682.05,847.95,-2.20301,8,11
157,42,3663.32,848.375,-1.71061,8,11
159,42,3699.7,848.094,-2.47101,8,11
160,41,3709.45,832.432,-2.20301,8,11
159,40,3699.75,815.826,-2.47101,8,11
159,39,3691.62,799.739,-1.71061,8,11
156,99,3628.89,2006.36,-1.27925,44,11
157,99,3646.54,2006.4,-1.77166,44,11
156,100,3637.24,2021.87,-2.03965,44,11
157,100,3655.08,2021.86,-1.27925,44,11
158,99,3662.67,2006.83,-2.03965,44,11
157,98,3655.51,1991.33,-1.27925,44,11
156,84,3638.8,1708.33,-2.08194,35,11
157,84,3657.43,1707.09,-1.32153,35,11
158,84,3676.17,1706.37,-1.81394,35,11
158,85,3665.84,1721.71,-2.08194,35,11
158,86,3675.58,1737.02,-1.81394,35,11
157,86,3657.41,1737.1,-1.32153,35,11
157,85,3648.82,1721.47,-1.81394,35,11
156,86,3639.82,1737.02,-2.08194,35,11
156,70,3642.91,1420.44,-2.28591,26,11
157,71,3651.4,1436.65,-2.01791,26,11
157,72,3659.68,1452.54,-1.5255,26,11
158,72,3678.84,1451.88,-2.01791,26,11
158,71,3668.51,1436.65,-2.28591,26,11
158,70,3678.37,1420.84,-2.01791,26,11
157,70,3659.76,1420.94,-1.5255,26,11
159,71,3686.86,1437.24,-1.5255,26,11
146,56,3404.53,1143.27,-2.21638,16,11
147,56,3424.45,1143.29,-2.48437,16,11
148,56,3444.05,1141.61,-1.72397,16,11
148,57,3433.13,1158.42,-2.21638,16,11
148,58,3443.04,1175,-1.72397,16,11
147,58,3423.96,1174.76,-2.48437,16,11
146,58,3405.1,1175.02,-2.21638,16,11
147,57,3415,1158.49,-1.72397,16,11
147,59,3414.93,1189.89,-1.72397,16,11
146,59,3396.23,1190.08,-2.48437,16,11
148,59,3433.48,1189.47,-2.21638,16,11
146,41,3396.05,838.13,-2.54643,7,11
147,41,3415.56,838.187,-1.78603,7,11
148,41,3435.07,838.155,-2.27844,7,11
147,42,3424.77,854.616,-2.54643,7,11
148,42,3444,854.352,-1.78603,7,11
148,43,3434.49,869.943,-2.27844,7,11
147,43,3415.37,870.044,-1.78603,7,11
146,44,3405.19,886.22,-2.27844,7,11
147,44,3424.61,884.73,-2.54643,7,11
148,44,3443.86,886.377,-1.78603,7,11
146,43,3397.65,870.347,-2.54643,7,11
146,42,3405.67,854.581,-2.27844,7,11
145,101,3373.74,2047.72,-2.02369,43,11
145,102,3383.11,2063.24,-1.53128,43,11
145,103,3373.64,2079.73,-2.02369,43,11
146,103,3391.68,2078.53,-2.29169,43,11
147,103,3409.97,2079.25,-1.53128,43,11
146,102,3400.47,2063.46,-2.02369,43,11
147,101,3410.11,2047.51,-1.53128,43,11
146,101,3391.82,2048.09,-2.29169,43,11
145,86,3384.28,1746.81,-1.59673,34,11
146,87,3393.57,1763.21,-2.35714,34,11
147,87,3412.02,1762.92,-1.59673,34,11
146,88,3402.18,1779.11,-2.08914,34,11
147,89,3412.52,1794.71,-1.59673,34,11
146,89,3393.37,1794.3,-2.35714,34,11
145,88,3384.8,1779.1,-1.59673,34,11
147,88,3420.35,1779.12,-2.35714,34,11
147,86,3421.16,1747.19,-2.35714,34,11
146,86,3402.16,1747.66,-2.08914,34,11
98,48,2288.37,978.248,-2.88272,3,11
99,48,2308.96,979.304,-3.15072,3,11
99,47,2298.14,961.68,-2.39031,3,11
100,48,2328.87,978.456,-2.39031,3,11
101,48,2349.18,978.55,-2.88272,3,11
102,47,2359.29,960.606,-2.39031,3,11
101,49,2338.23,995.112,-3.15072,3,11
101,50,2348.68,1012.29,-2.88272,3,11
102,51,2358.65,1029.72,-2.39031,3,11
101,51,2338.67,1028.86,-3.15072,3,11
100,51,2319.2,1029.33,-2.88272,3,11
99,51,2299.17,1029.87,-2.39031,3,11
98,50,2289.08,1012.45,-2.88272,3,11
99,49,2299,994.814,-2.39031,3,11
100,49,2319.17,994.891,-2.88272,3,11
99,50,2308.87,1012.34,-3.15072,3,11
100,50,2328.76,1012.35,-2.39031,3,11
102,49,2358.29,994.805,-2.39031,3,11
86,114,2009.28,2307.49,-2.73839,38,11
87,115,2019.2,2324.93,-2.24598,38,11
86,116,2009.1,2342.29,-2.73839,38,11
87,116,2028.63,2341.44,-3.00638,38,11
88,116,2048.35,2342.11,-2.24598,38,11
88,115,2038.09,2324.79,-2.73839,38,11
88,114,2048.53,2307.5,-2.24598,38,11
88,113,2038.11,2290.65,-2.73839,38,11
88,112,2048.52,2273.9,-2.24598,38,11
89,113,2057.72,2290.84,-3.00638,38,11
89,114,2066.84,2307.98,-2.73839,38,11
90,115,2077.2,2325.7,-2.24598,38,11
89,115,2057.69,2324.6,-3.00638,38,11
89,116,2067.8,2341.99,-2.73839,38,11
87,114,2029.04,2307.91,-3.00638,38,11
86,98,2008.45,1986.63,-2.78151,29,11
87,98,2028.64,1986.72,-3.04951,29,11
87,97,2018.26,1969.19,-2.2891,29,11
87,99,2018.59,2003.57,-2.2891,29,11
86,100,2008.68,2021.13,-2.78151,29,11
87,101,2018.31,2037.21,-2.2891,29,11
87,100,2026.64,2020.88,-3.04951,29,11
88,100,2048.07,2020.9,-2.2891,29,11
88,99,2037.74,2003.79,-2.78151,29,11
88,98,2047.87,1984.97,-2.2891,29,11
89,99,2057.4,2004.15,-3.04951,29,11
89,98,2066.53,1986.32,-2.78151,29,11
90,99,2077.15,2003.48,-2.2891,29,11
89,100,2066.75,2021,-2.78151,29,11
86,82,2007.8,1664.83,-2.80603,20,11
87,82,2028.1,1665.01,-3.07403,20,11
88,82,2048.11,1664.4,-2.31362,20,11
88,83,2037.53,1681.97,-2.80603,20,11
88,84,2048.03,1699.22,-2.31362,20,11
87,84,2028.23,1699.45,-3.07403,20,11
87,83,2018.23,1681.84,-2.31362,20,11
86,84,2008.02,1699.33,-2.80603,20,11
86,83,1999.58,1681.39,-3.07403,20,11
87,85,2018.06,1715.71,-2.31362,20,11
88,85,2037.62,1715.11,-2.80603,20,11
89,85,2058.48,1714.34,-3.07403,20,11
90,85,2078.4,1716.15,-2.31362,20,11
89,84,2066.24,1700.55,-2.80603,20,11
89,83,2057.19,1682.28,-3.07403,20,11
89,82,2066.83,1664.49,-2.80603,20,11
89,81,2058.68,1647.6,-3.07403,20,11
88,81,2037.71,1648.19,-2.80603,20,11
86,66,2007.52,1341.9,-2.94713,11,11
87,66,2028.05,1342.2,-3.21512,11,11
87,65,2017.64,1324.71,-2.45472,11,11
88,66,2048.09,1341.5,-2.45472,11,11
88,67,2037.37,1359.13,-2.94713,11,11
88,68,2048.02,1376.39,-2.45472,11,11
88,69,2037.45,1393.89,-2.94713,11,11
89,69,2057.72,1393.64,-3.21512,11,11
90,69,2078.18,1393.83,-2.45472,11,11
89,68,2066.67,1376.91,-2.94713,11,11
90,67,2077.52,1358.07,-2.45472,11,11
89,67,2057.41,1359.5,-3.21512,11,11
87,68,2027.87,1376.92,-3.21512,11,11
87,67,2017.92,1358.82,-2.45472,11,11
86,68,2007.79,1376.6,-2.94713,11,11
86,69,1998.9,1395.17,-3.21512,11,11
87,69,2018.03,1394.07,-2.45472,11,11
86,67,1999.26,1359.13,-3.21512,11,11
86,49,1996.97,1000.56,-3.27918,2,11
87,49,2017.65,1000.54,-2.51877,2,11
87,50,2027.64,1018.24,-3.27918,2,11
88,50,2047.97,1017.71,-2.51877,2,11
88,51,2037.12,1035.54,-3.01118,2,11
88,52,2047.81,1053.01,-2.51877,2,11
87,52,2027.23,1052.96,-3.27918,2,11
87,53,2017.44,1070.8,-2.51877,2,11
86,52,2007.2,1053.12,-3.01118,2,11
87,51,2017.6,1035.42,-2.51877,2,11
86,51,1998.43,1035.5,-3.27918,2,11
88,53,2037.19,1070.35,-3.01118,2,11
89,53,2057.63,1069.77,-3.27918,2,11
90,53,2078.26,1071.35,-2.51877,2,11
89,52,2066.27,1054.13,-3.01118,2,11
89,51,2057.11,1035.9,-3.27918,2,11
89,50,2066.64,1017.71,-3.01118,2,11
89,49,2058.51,1000.68,-3.27918,2,11
88,49,2037.2,1000.92,-3.01118,2,11
73,116,1707.58,2350.11,-2.24732,37,11
74,117,1718.91,2366.85,-3.00772,37,11
73,118,1707.74,2384.69,-2.24732,37,11
74,119,1717.87,2402.28,-3.00772,37,11
74,118,1727.41,2384.12,-2.73972,37,11
75,118,1747.76,2383.85,-3.00772,37,11
75,119,1736.6,2401.4,-2.24732,37,11
76,119,1756.99,2400.7,-2.73972,37,11
76,118,1766.59,2384.21,-2.24732,37,11
76,117,1757,2366.94,-2.73972,37,11
75,117,1736.77,2366.91,-2.24732,37,11
75,116,1747.33,2350.82,-3.00772,37,11
75,115,1736.7,2333.76,-2.24732,37,11
74,116,1727.39,2350.68,-2.73972,37,11
76,116,1766.49,2350.53,-2.24732,37,11
77,115,1777.51,2333.12,-3.00772,37,11
77,116,1785.71,2350.32,-2.73972,37,11
77,117,1776.28,2367.03,-3.00772,37,11
77,118,1785.55,2384.38,-2.73972,37,11
73,100,1705.97,2028.62,-2.3292,28,11
74,100,1726.39,2029.1,-2.82161,28,11
75,100,1746.93,2029.3,-3.08961,28,11
75,99,1735.74,2012.32,-2.3292,28,11
76,99,1756.84,2012.12,-2.82161,28,11
76,100,1766.03,2028.51,-2.3292,28,11
77,101,1775.24,2045.61,-3.08961,28,11
76,102,1765.59,2062.63,-2.3292,28,11
77,103,1776.21,2080,-3.08961,28,11
76,103,1756.24,2079.55,-2.82161,28,11
75,103,1735.82,2080.12,-2.3292,28,11
75,102,1746.42,2062.48,-3.08961,28,11
75,101,1735.86,2045.17,-2.3292,28,11
76,101,1756.11,2045.16,-2.82161,28,11
74,102,1726.28,2062.67,-2.82161,28,11
73,102,1706.29,2062.65,-2.3292,28,11
74,101,1717.38,2045.17,-3.08961,28,11
73,84,1705.17,1706.07,-2.42847,19,11
74,84,1725.78,1706.53,-2.92088,19,11
75,84,1746.2,1706.89,-3.18887,19,11
75,85,1735.33,1722.77,-2.42847,19,11
75,86,1746.48,1740.23,-3.18887,19,11
75,87,1735.43,1757.79,-2.42847,19,11
76,87,1755.74,1757.5,-2.92088,19,11
76,88,1765.6,1775.17,-2.42847,19,11
